time,xi_x,xi_y,xi_z,dx_x,dx_y,dx_z,x_x,x_y,x_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.671253859356543,-16.671253859356543,-16.671253859356543,0.8332874614064345,0.8332874614064345,0.8332874614064345,0.0,0.0,0.0
0.01,0.024360793909054542,0.010580625663354023,0.03209239128672486,2.801869013266372,2.253250722446783,6.818901997291295,0.02801869013266372,0.02253250722446783,0.06818901997291295,-13.600435876900072,-13.614216045145772,-13.592704279522401,0.6972831026374338,0.6971453009549768,0.6973604186112105,1.1212026717863512,0.9542221685652439,1.2190545947766278
0.02,0.045068310865444904,0.01734429034842466,-0.020234660319010347,5.5531875595015165,4.168550088449378,2.6159609663309364,0.08355056572767888,0.06421800810896161,0.09434862963622231,-11.161674556661588,-11.186974128323527,-11.18786850468087,0.5856663570708178,0.5852755596717416,0.5854817335644018,1.2530207996838376,0.8987783717674336,-0.9342313835984122
0.03,0.07307096825059994,0.03169201103909572,-0.01226595551241022,8.923319540197788,6.699138538995792,4.469872253477153,0.17278376112965677,0.13120939349891952,0.13904735217099384,-9.181102333766459,-9.215670410248519,-9.238689690101873,0.4938553337331532,0.4931188555692564,0.49309483666338305,1.5265879918507788,0.96590841275574,-0.7262868856910428
0.04,0.08908042070202637,0.03951387277601226,-0.024467206056718982,10.899101908380635,8.393194087476115,4.264059845370951,0.28177478021346314,0.21514133437368066,0.18168795062470336,-7.56323867638577,-7.599909327355871,-7.6145353956786765,0.4182229469692955,0.4171197622956977,0.41694948270659626,1.6618998879344875,0.9752860024297842,-0.7823376588374931
0.05,0.10467247217043807,0.04893143648259324,-0.034834040140966915,12.831929945656839,10.253620100044573,4.1255991191665045,0.41009407967003153,0.3176775353741264,0.2229439418163684,-6.2137440588173325,-6.249843161621667,-6.2609081867870024,0.3560855063811222,0.35462133067948104,0.35434040083872625,1.8093030664420662,1.0246761139928182,-0.8380611809723467
0.06,0.1191732485699839,0.05994277519530106,-0.04353970937568577,14.576847190397885,12.322613896572161,4.142424732888839,0.5558625515740103,0.440903674339848,0.2643681891452568,-5.081373470734378,-5.113953228875356,-5.125241120495769,0.3052717716737784,0.3034817983907275,0.3030879896337686,1.9544046549065224,1.112435145576003,-0.8897175593741082
0.07,0.1305935244094305,0.07076202305811563,-0.05077195141100829,15.905193038800004,14.37683749600114,4.405531568092727,0.7149144819620104,0.5846720492998594,0.3084235048261841,-4.136331409807833,-4.162966461830397,-4.175650559221863,0.26390845757570003,0.2618521337724235,0.26133148404155,2.0657181568981535,1.2119459186905623,-0.9355068477608908
0.08,0.13708663388704556,0.07813092540145072,-0.05863490728649384,16.649209663127603,16.016637792306486,4.702054088165699,0.8814065785932864,0.7448384272229243,0.35544404570784105,-3.3589836338106913,-3.379487877587026,-3.389247748305363,0.2303186212375931,0.22805725499655324,0.22743900655849636,2.1158530468247454,1.2742086568914597,-1.0011196515091862
0.09,0.13905117214952434,0.08105778448929768,-0.0675573174441138,16.860070459242465,17.08918697215788,4.933312313557712,1.050007283185711,0.915730296944503,0.4047771688434182,-2.729759985246099,-2.7457045286193793,-2.747716117370227,0.20302102138513212,0.20060020971035944,0.19996184538479408,2.109829790823763,1.281900828976496,-1.0910181981425118
0.1,0.13790716162440897,0.0801926520486933,-0.07712005015582146,16.684654458588366,17.627886813233534,5.082828861652948,1.2168538277715948,1.0920091650768384,0.4556054574599477,-2.227064142846875,-2.2406230053704004,-2.2320704442860464,0.18075037995666338,0.17819397965665543,0.17764114094193362,2.066486311989872,1.2421694739554079,-1.1980163203351912
0.11,0.13506477707789455,0.07672357319868794,-0.08676190583564258,16.268126057062567,17.737891811890314,5.16380928332746,1.3795350883422204,1.2693880831957416,0.5072435502932223,-1.8286234654968598,-1.841738700384278,-1.8219467774881153,0.16246414530169478,0.15977659265281263,0.15942167316705247,2.00426538523343,1.1706430172088123,-1.31262056774647
0.12,0.13155182320335101,0.07176330601271008,-0.09604807599124765,15.718935582129838,17.52985158151839,5.193530948970005,1.5367244441635188,1.4446865990109254,0.5591788597829224,-1.5135800130948691,-1.5276339835153097,-1.4973328869272213,0.14732834517074608,0.14450025281765955,0.14444834429778025,1.936449540108005,1.0823044310286951,-1.4270413994428566
0.13,0.1280115003551887,0.0661606214037962,-0.10470412555764491,15.108670358760614,17.096552464004557,5.186164768329362,1.687811147751125,1.615652123650971,0.611040507466216,-1.2639122722810898,-1.2797245357031986,-1.2403401015364868,0.1346892224479352,0.13170300746062757,0.1320449432824154,1.8712399293796185,0.9885819958093193,-1.5359816358809217
